video_id,user_id,title,shortcode,thumb,url,views,comments_count,comments_disabled,taken_at,likes,location,duration,captions
2933303145392914472,51986189818,,Ci1L6tfrkAo,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/308383729_439048041656858_4019311945978931797_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Dr8PRD9RkeQQ7kNvgHdokq5&_nc_gid=49c0d37d69174f79933b4101658eaabc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYCXNHILqX4XCkfPOTEwzh2b_NyxYNFb8Udgfy48vRVPeg&oe=67332012&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQOXWYUDVphZf27bLaFDtcsIMvpavbBCztwXaj9XtKpGUGugDUsKSwoCJxWFk5wG6fO-7T1Xp0TJUejDnQgO8Bof.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi4xMjg0LmJhc2VsaW5lIn0&_nc_cat=111&vs=1054304791944039_4257309803&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFDT0ZNNTlzN3NDQU05aXEzekJiTVVnYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOV0lWUkxGNzNTeDZVOENBTFE1ZFFWenIyNG5idlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJvKmyc%2F297E%2FFQIoAkMzLBdAVd3S8an75xgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=49c0d729d4&ccb=9-4&oh=00_AYANpF9GcVtjUWeF8VBahxKaU_rL5SlRlMZSAixcc8MWww&oe=672F195B&_nc_sid=8b3546,559,2,False,1663897183,51,,87.466,['BRILLIANT AND PERFECT WAY TO ANSWER TELL US ABOUT YOURSELF INTERVIEW QUESTION🇬🇧🇬🇧. KINDLY SUPPORT THIS PAGE BY A LIKE❤️ AND FOLLOW👍 ME FOR MORE😎🇬🇧.']
2857020605312604948,51986189818,,CemLRp3oRsU,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/286674402_388332139988609_1547100106185932923_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=ZJUHy5mRNBYQ7kNvgEjiQL0&_nc_gid=49c0d37d69174f79933b4101658eaabc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDqEUvW37w3BauRC8Lp_1yQDpJfC85m0zpvFf5tudK49A&oe=67331E11&_nc_sid=8b3546,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQP9tOGXueD1mB2dy5CHYWKl8EzBoHOJxh2hbqOEp919tnaRwhR_kZeIr1VQmFA-TqFmC51oGDmTR3vv-Xeqw9p0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi4xMjgwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1146005739304695_2306357192&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFENDZ0czAxMmNCQURrem01VWJPTTRRYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGLVFEQkZJWmppa2FPQUVBREtIMk54NVAzZFNidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJqyAut%2BX9%2BQ%2FFQIoAkMzLBdAesEOVgQYkxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=49c0d2de72&ccb=9-4&oh=00_AYC0jEf4zbjtABTXm7aMxFQDfQksjc9WCRV5iYplFl8nRg&oe=672F4A8B&_nc_sid=8b3546,207,0,False,1654803616,16,,428.066,['Acnedote Of The Evolution Of The English Language For The Past Centuries 🇬🇧☺️']
2853706216295815859,51986189818,,CeaZq8jotqz,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/286025861_290317533226321_4230877950623142684_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=jCWx1FlF3vIQ7kNvgFBRKX8&_nc_gid=49c0d37d69174f79933b4101658eaabc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDaGJSTBwgSm0x8j2VUD4X9E8tWSuAe_P1r8Ty5y3bdTA&oe=673322D9&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQMkmh9DbmmYRCwg-JrmcEqt5TF3r68iisz4ujqj52sgFVFtAcw4ZF85BlAzjmSj9WHU6ZkNCBnq46UpPyGutafg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=102&vs=764260848080634_1950162676&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRWo0RGhIZWRjSjF1d2dDQVA3ZFpWVTE2aGtuYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGdndEaEVOeEJmQ0Z5TUNBUG1CeU5Ub0M3Z2lidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJoLQ4cvS24JAFQIoAkMzLBdARR3S8an75xgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=49c0d2579c&ccb=9-4&oh=00_AYAWsiX4o10PV5u83VazncOEUcb_6qQ67r0cwOmn9AxdWw&oe=672F2F8A&_nc_sid=8b3546,529,0,False,1654408338,39,,42.233,['Optimize Your English 🇬🇧🇬🇧🇬🇧 With These Advanced Vocabularies 🇬🇧😎']
2822937613070159085,51986189818,,CctFs1yIszt,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/279043293_304410515191659_4745682542109540233_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=4XnPDiSd2XgQ7kNvgGzUYq6&_nc_gid=49c0d37d69174f79933b4101658eaabc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDKDKa6CZA331uf7p4c5neSi-Pg_CVHZGxyPeV44qKlfQ&oe=6733115B&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQObR_AxmN8MiuzgWDgUlMEFih2C_R4waUqPHJLJqjci4wsvcLzJDR_FbD8ycxKGTGVzzd71blVxEvnuX7D4_6qv.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=103&vs=1031264007824394_2383230794&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCbk9MQ2pMeXNFQUNXWENmbXZjbGctYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKWUFuaER5YzhTUk1qQUJBSFkwSTJnSDZkVnZidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJtDgjKiKp6JAFQIoAkMzLBdAS2qfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=49c0d55577&ccb=9-4&oh=00_AYAD_1tHDyhsbncI5ZeHaK4OMZBoX4lPemRB-n_f0Z-TDw&oe=672F2F1B&_nc_sid=8b3546,313,0,False,1650740448,24,,54.833,['Improve your English with Isaac.🇬🇧🇬🇧🇬🇧']
2785374778791807927,51986189818,,Cano5qQN8u3,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/275157132_665490224767323_2745508010526079237_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ZTQLsvDK-AoQ7kNvgHfz7R_&_nc_gid=49c0d37d69174f79933b4101658eaabc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYARDgEQH8nPuqRoxDGY_HdAPtnpF42jhUhbvqqD5y9RAQ&oe=67331111&_nc_sid=8b3546,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQOy6CJP9FYay50mmFUlD5K-irrASOZiX59bxlJgeLIKIoXYPRLxuoITkVMgl0_wbLrYwHiRm0nFyZRhE6Pg9Vct.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=100&vs=459558785874230_382588505&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSXlUWkJBdVA0Z2dRY1VFQU41cmVtcUVleGhhYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFREZaQkJrSUIyYlVXd0FBTnc4REw1Y1JTdFJidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJsbV4NXNxuA%2FFQIoAkMzLBdAS1EGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=49c0da9240&ccb=9-4&oh=00_AYDEh2tyCJXAHN36CT1KZZwbzWL9XZa6AN_Mqn50EglWGA&oe=672F35A7&_nc_sid=8b3546,492,0,False,1646262594,27,,54.633,['Improve your listening 👂']
2865519611746734413,42649620368,,CfEXuebFFFN,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/289130507_742308386914017_6262379769701774582_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=TkTa4GZzv5QQ7kNvgExof5t&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDO2WnZYQnwOW4nIYuTG6C-pEfnZihHmIUGwAe_Nof0Pg&oe=67334022&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQNrck6w5S7IDJR7zto_ykWoJQO7Adi8Hkiup5_EBWd1s9MZRJ7-EJIHwNWVqA_U-i9rZ4dc0s7cBg1RKw5Z5Cmw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=108&vs=3125060751041637_3141885515&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCOUwyemNsMndBQUJPR3UtUkItNzlaYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCQk9QQkZlV3hNTTI4d0NBQ3ZMUjE0RXoxTXhidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpjet5fX5N9AFQIoAkMzLBdAUaQ5WBBiThgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a629c3e&ccb=9-4&oh=00_AYCPkAA1ngpunNxzyfK_u01zMgvXsH4htWrPe5xZqUV-Ag&oe=672F18ED&_nc_sid=8b3546,73136,95,False,1655816681,5278,,70.566,"['Para celebrar que ya hay 1M de seguidores en Tiktok, os dedico a todos los que me apoyáis en diferentes redes, este vídeo de TOMAS FALSAS.\n\n#angelgaitan #gtautomocion #trainingtechacademyangelgaitan']"
2861841511269157627,42649620368,,Ce3TbEaqkr7,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/287976522_2076927915822001_3293726187821257508_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=ZQA1QULFfM8Q7kNvgGD1p8c&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYAjQp5yRsCmQuSXoIKrCN-gzhul1HqNIsvZseLbl4o4YQ&oe=67332615&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQMgMW1sxks1kOsaS1yR-W_dp2aMZOnsCKa0dE5Bs-PnP1CqXbU7TRr0kioSApsxAb0NtyGrK7Mu-4rsxa_fuvcG.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=106&vs=731955244780409_2591343083&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFEZjFHSnlOSUVDQUhmYXRMcjlxNEZFYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBUnBKUkhWekJhVWtHOERBQXhEYXVqUEZNa2VidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJu7X1sjNrfQ%2FFQIoAkMzLBdAgd92yLQ5WBgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a6e3207&ccb=9-4&oh=00_AYB1J5h3gUaO-3bDzvxtsago-jLcCmfS0wsln6bT1LSWyQ&oe=672F4E4C&_nc_sid=8b3546,32219,59,False,1655378365,2111,,571.933,"['Importante, LO HEMOS CONSEGUIDO 🤙🏽 \n•\n•\n#trainingtechacademyangelgaitan #gtautomocion #mecanicodeltiktok #cars #autel']"
2861754965832502460,42649620368,,Ce2_vqsqAy8,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/287715662_571867691242381_6787408493248220862_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=wcWfSF6SjiMQ7kNvgFEkE9m&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYCL8bUa7dctDr-6wrKx1GfukmgUtgtiDLu3Yzdqi092tQ&oe=6733330F&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQMkl3h2H1s-BUPi2WxrsMS_84Oq2D60CePzkaBmaIBxSE7Uq8591OzE6o-P7LI31Q8qAQWgRIxuh5lIC2E9fqn-.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=111&vs=457542389538300_1192061469&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFBd3owODI1NVFBQUZOakpXN1pqSFZQYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPNzhKQkZZOTZTQ1BhRUNBUFU5bnVDU1kwSUdidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJtCsteqGq9c%2FFQIoAkMzLBdAeCRBiTdLxxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a618997&ccb=9-4&oh=00_AYDSIX5y6R-cZXFHuu39Mxe76prcgoeFrRXNKAjPRM-Kgg&oe=672F2E3A&_nc_sid=8b3546,50777,52,False,1655368111,3214,,386.266,['Hay sorpresa con @auteliberica.es • \n•\n#gtautomocion #trainingtechacademyangelgaitan #cars #mecanicodeltiktok']
2861701753847087911,42649620368,,Ce2zpVLKwMn,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/287969422_134065519288724_4644771904662046257_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=voTe0up2BjkQ7kNvgGyNHIW&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYA7CJf2U1Mn4vjzQdW7733aPuv3om8bhOOx328vpkJmrg&oe=673324D1&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQPva4AaRgo2POv1OMTP9BbkbgyWfdb15zf8ajcWQXxPoJcadr6riJZH0HaGPtVsHcEggLKxUwOaHC1qwuagjf1U.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=108&vs=1146593402564189_109942159&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCc2ctRlpCZHNFQVBWeHQ3VzFLWlZnYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNU1lNaEdVRDFZSTQ2QWJBS3RPd3JOUG9Jb01idlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJuLqtfj9kOg%2FFQIoAkMzLBdAW9VP3ztkWhgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a6cdee2&ccb=9-4&oh=00_AYBkzifsWRJdJZM6VeeiIpBNdeufbn90KvDwazx9QCRKRA&oe=672F1774&_nc_sid=8b3546,46984,65,False,1655361548,3514,,111.333,['PERDÓN Y GRACIAS 🙏🏽 \n•\n•\n#gtautomocion #trainingtechacademyangelgaitan #cars #mecanicodeltiktok']
2861332063278625260,42649620368,,Ce1floAKHHs,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/287751684_139214281910663_5562471814349182162_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MkfwnAKwENsQ7kNvgFM5RxB&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYBhv5rOJJyZj-gEz8Ji2BJ8tvhkHxLAaR77uI1CVR9fOw&oe=673332CC&_nc_sid=8b3546,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQOocYIKD7nuhiq_0WzeVwLATq3yo7TNYqxy7WLKLssqbZcKC9E9WvnXMmw3y481I3nUDz-MgHKKIkoeSyizzdY_.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=109&vs=5825343710828179_2846904268&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFEbmNMTnAxUjhDQUZHeUhldkU1SVFTYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIMzhOQkZiUDFMUjQyNEJBT1VqZ3NmV2tPdFZidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJtig3t%2B0wOE%2FFQIoAkMzLBdAU6qfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a6e1489&ccb=9-4&oh=00_AYCvjhi5WmWqNNUYYYi5JSQbhSp_laTVAa8tWe_2xY6AIA&oe=672F3AE1&_nc_sid=8b3546,99875,263,False,1655317471,11026,"Aranjuez, Madrid, Spain",78.666,['Accidente moto']
2861298319062855478,42649620368,,Ce1X6lQKe82,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/288183240_724894065511160_1191614737995525067_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=EBTs3dNChHsQ7kNvgFFtSZk&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYBnSAl46HlXHiulu9rcNnO6IkFqfvxCp5_jySktEFLmBQ&oe=67331097&_nc_sid=8b3546,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m69/AQOvJL8-V6xvnXaAJuoF_wdpZ5xXn8fyrW9Z_EMLw8WpDGfHwlO57BowDMlQml4nHuJfGFgOCB5b0bHTgWQ05tCV.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=102&vs=558065515762341_3155564126&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFEdlJlZ05kc2dCQUc1NldXUF9RcTVHYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPdHRKaEhhUUk2dUZCMENBS1E3LXQyRzhTOHFidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJtDB5M6g5JFAFQIoAkMzLBdAYm7peNT99BgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a64f54d&ccb=9-4&oh=00_AYCHhvZWiESd-WdEPJwOSRYPIBRe4rGiIHrHq5Yuj0APMg&oe=672F4DF1&_nc_sid=8b3546,51243,156,False,1655313478,3648,,147.466,['Pedazo de Mustang 😎 @pedriito_gt \n•\n•\n#gtautomocion #trainingtechacademyangelgaitan #cars #mecanicodeltiktok #mustang']
2861239105095324311,42649620368,,Ce1Kc58qdKX,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/288540998_438385367735110_5406847196000986809_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Z2N5Tv9lc3QQ7kNvgGozq2K&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYDA2Fkluw6aaCnrL4LJrFIBgFu5yZrzeaqQ3uew_VCd7g&oe=67332D38&_nc_sid=8b3546,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQMwmqm3OTCeXBuZ0Ij45C5L5lbSSPIXoz6mLzdrFGRekUu6WUxjpnvv4VEXJURgDm6rmZpE83x7O6Ks29MVO9i5.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=100&vs=2873964526242845_1550848964&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFET1o2d3g4M3dBQUJNanBsaDNnSVF6YnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGanJMUkY1YnRaUDA1UUNBSE9lUFJNTVQxTV9idlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpKssZuwy9A%2FFQIoAkMzLBdATe7ZFocrAhgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a6c4c4e&ccb=9-4&oh=00_AYDfMEejDRzLyCMNFAxBTvz8FP40G9YmgvElhHWgbbOW1g&oe=672F2650&_nc_sid=8b3546,50832,29,False,1655306375,2756,,59.866,['¿Os suena así al frenar? 👂\n•\n•\n#gtautomocion #trainingtechacademyangelgaitan #cars #mecanicodeltiktok']
2861129063603993873,42649620368,,Ce0xbl0qX0R,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/288068490_544194947357868_4138254888251493551_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=FF553BeR5pAQ7kNvgFbaLVj&_nc_gid=7e7a63a1563d45138020e08835f7d610&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AYCvi6QdXe2pcQGQNa8TifaUvvJKOQdPOTXbIfTb8mzGzQ&oe=6733180A&_nc_sid=8b3546,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQONQAc0IuFonMkdMwMI7IQx_cRxM9jZgsucf8MaA5dS2Ot4fUPiYyzfDN0ZAezaKBLghWCpLYjn0rlARurwgvrU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=109&vs=421960506445943_3880508796&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFBOEM0TVFveWtFQUxIRGRwWTlodUlZYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNd0pIeEhzN25YWkcwUUJBTktXQjZDSEczSnRidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJsytobynh5BAFQIoAkMzLBdAakd0vGp%2B%2BhgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&_nc_rid=7e7a6b9a4c&ccb=9-4&oh=00_AYA3Z3UtgdnkPy7s4_w_gwCJh3au6XOMw38rwx5esUdFkw&oe=672F4F51&_nc_sid=8b3546,47682,85,False,1655293298,3119,,210.233,['¿Qué os parece? ☺️ \n•\n•\n#gtautomocion #trainingtechacademyangelgaitan #cars #mecanicodeltiktok']
